ID,NAME,ABBR,GEOM0LAT,GEOM0LON,GEOM0BBOX,GEOM0AREA,LINEAGE0COUNTRY0ID,LINEAGE0COUNTRY0NAME,LINEAGE0COUNTRY0ABBR,LINEAGE0MACROREGION0ID,LINEAGE0MACROREGION0NAME,LINEAGE0MACROREGION0ABBR,LINEAGE0REGION0ID,LINEAGE0REGION0NAME,LINEAGE0REGION0ABBR,LINEAGE0LOCALADMIN0ID,LINEAGE0LOCALADMIN0NAME,LINEAGE0LOCALADMIN0ABBR,LINEAGE0LOCALITY0ID,LINEAGE0LOCALITY0NAME,LINEAGE0LOCALITY0ABBR,PLACETYPE
0340925220,Térmens,,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925220,Térmens,,,,,localadmin
0340925221,Tírvia,,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925221,Tírvia,,,,,localadmin
0340925222,Tiurana,,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925222,Tiurana,,,,,localadmin
0340925223,Torá,,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925223,Torá,,,,,localadmin
0340925224,"Torms, Els",,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925224,"Torms, Els",,,,,localadmin
0340925225,Tornabous,,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925225,Tornabous,,,,,localadmin
0340925226,Torrebesses,,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925226,Torrebesses,,,,,localadmin
0340925227,"Torre de Cabdella, La",,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925227,"Torre de Cabdella, La",,,,,localadmin
0340925228,Torrefarrera,,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925228,Torrefarrera,,,,,localadmin
0340925230,Torregrossa,,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925230,Torregrossa,,,,,localadmin
0340925231,Torrelameu,,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925231,Torrelameu,,,,,localadmin
0340925232,Torres de Segre,,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925232,Torres de Segre,,,,,localadmin
0340925233,Torre-serona,,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925233,Torre-serona,,,,,localadmin
0340925234,Tremp,,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925234,Tremp,,,,,localadmin
0340925238,Vallbona de les Monges,,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925238,Vallbona de les Monges,,,,,localadmin
0340925239,"Valls de Valira, Les",,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925239,"Valls de Valira, Les",,,,,localadmin
0340925240,Vallfogona de Balaguer,,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925240,Vallfogona de Balaguer,,,,,localadmin
0340925242,Verdú,,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925242,Verdú,,,,,localadmin
0340925243,Vielha e Mijaran,,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925243,Vielha e Mijaran,,,,,localadmin
0340925244,Vilagrassa,,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925244,Vilagrassa,,,,,localadmin
0340925245,Vilaller,,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925245,Vilaller,,,,,localadmin
0340925247,Vilamós,,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925247,Vilamós,,,,,localadmin
0340925248,Vilanova de Bellpuig,,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925248,Vilanova de Bellpuig,,,,,localadmin
0340925249,Vilanova de l Aguda,,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925249,Vilanova de l Aguda,,,,,localadmin
0340925250,Vilanova de Meiá,,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925250,Vilanova de Meiá,,,,,localadmin
0340925251,Vilanova de Segriá,,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925251,Vilanova de Segriá,,,,,localadmin
0340925252,Vila-sana,,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925252,Vila-sana,,,,,localadmin
0340925253,"Vilosell, El",,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925253,"Vilosell, El",,,,,localadmin
0340925254,Vilanova de la Barca,,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925254,Vilanova de la Barca,,,,,localadmin
0340925255,Vinaixa,,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925255,Vinaixa,,,,,localadmin
0340925901,Vall de Cardós,,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925901,Vall de Cardós,,,,,localadmin
0340925902,Sant Martí de Riucorb,,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925902,Sant Martí de Riucorb,,,,,localadmin
0340925903,"Guingueta d Áneu, La",,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925903,"Guingueta d Áneu, La",,,,,localadmin
0340925904,Castell de Mur,,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925904,Castell de Mur,,,,,localadmin
0340925905,Ribera d Ondara,,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925905,Ribera d Ondara,,,,,localadmin
0340925906,"Valls d Aguilar, Les",,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925906,"Valls d Aguilar, Les",,,,,localadmin
0340925907,Torrefeta i Florejacs,,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925907,Torrefeta i Florejacs,,,,,localadmin
0340925908,Fígols i Alinyá,,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925908,Fígols i Alinyá,,,,,localadmin
0340925909,"Vansa i Fórnols, La",,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925909,"Vansa i Fórnols, La",,,,,localadmin
0340925910,Josa i Tuixén,,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925910,Josa i Tuixén,,,,,localadmin
0340925911,"Plans de Sió, Els",,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925911,"Plans de Sió, Els",,,,,localadmin
0340925912,Gimenells i el Pla de la Font,,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925912,Gimenells i el Pla de la Font,,,,,localadmin
0340925913,Riu de Cerdanya,,42.04376,1.05011,".32081,41.27450,1.88750,42.86158",12240.92519,034,España,ES,03409,Cataluña,,0340925,Lérida,,0340925913,Riu de Cerdanya,,,,,localadmin
0340943,Tarragona,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,,,,,,,region
0340943001,Aiguamúrcia,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943001,Aiguamúrcia,,,,,localadmin
0340943002,Albinyana,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943002,Albinyana,,,,,localadmin
0340943003,"Albiol, L ",,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943003,"Albiol, L ",,,,,localadmin
0340943004,Alcanar,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943004,Alcanar,,,,,localadmin
0340943005,Alcover,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943005,Alcover,,,,,localadmin
0340943006,Aldover,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943006,Aldover,,,,,localadmin
0340943007,"Aleixar, L ",,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943007,"Aleixar, L ",,,,,localadmin
0340943008,Alfara de Carles,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943008,Alfara de Carles,,,,,localadmin
0340943009,Alforja,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943009,Alforja,,,,,localadmin
0340943010,Alió,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943010,Alió,,,,,localadmin
0340943011,Almoster,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943011,Almoster,,,,,localadmin
0340943012,Altafulla,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943012,Altafulla,,,,,localadmin
0340943013,"Ametlla de Mar, L ",,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943013,"Ametlla de Mar, L ",,,,,localadmin
0340943014,Amposta,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943014,Amposta,,,,,localadmin
0340943015,Arbolí,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943015,Arbolí,,,,,localadmin
0340943016,"Arbos, L ",,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943016,"Arbos, L ",,,,,localadmin
0340943017,"Argentera, L ",,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943017,"Argentera, L ",,,,,localadmin
0340943018,Arnes,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943018,Arnes,,,,,localadmin
0340943019,Ascó,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943019,Ascó,,,,,localadmin
0340943020,Banyeres del Penedés,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943020,Banyeres del Penedés,,,,,localadmin
0340943021,Barberá de la Conca,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943021,Barberá de la Conca,,,,,localadmin
0340943022,Batea,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943022,Batea,,,,,localadmin
0340943023,Bellmunt del Priorat,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943023,Bellmunt del Priorat,,,,,localadmin
0340943024,Bellvei,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943024,Bellvei,,,,,localadmin
0340943025,Benifallet,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943025,Benifallet,,,,,localadmin
0340943026,Benissanet,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943026,Benissanet,,,,,localadmin
0340943027,"Bisbal de Falset, La",,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943027,"Bisbal de Falset, La",,,,,localadmin
0340943028,"Bisbal del Penedés, La",,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943028,"Bisbal del Penedés, La",,,,,localadmin
0340943029,Blancafort,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943029,Blancafort,,,,,localadmin
0340943030,Bonastre,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943030,Bonastre,,,,,localadmin
0340943031,"Borges del Camp, Les",,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943031,"Borges del Camp, Les",,,,,localadmin
0340943032,Bot,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943032,Bot,,,,,localadmin
0340943033,Botarell,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943033,Botarell,,,,,localadmin
0340943034,Bráfim,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943034,Bráfim,,,,,localadmin
0340943035,Cabacés,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943035,Cabacés,,,,,localadmin
0340943036,Cabra del Camp,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943036,Cabra del Camp,,,,,localadmin
0340943037,Calafell,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943037,Calafell,,,,,localadmin
0340943038,Cambrils,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943038,Cambrils,,,,,localadmin
0340943039,Capafonts,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943039,Capafonts,,,,,localadmin
0340943040,Capsanes,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943040,Capsanes,,,,,localadmin
0340943041,Caseres,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943041,Caseres,,,,,localadmin
0340943042,Castellvell del Camp,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943042,Castellvell del Camp,,,,,localadmin
0340943043,"Catllar, El",,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943043,"Catllar, El",,,,,localadmin
0340943044,"Sénia, La",,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943044,"Sénia, La",,,,,localadmin
0340943045,Colldejou,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943045,Colldejou,,,,,localadmin
0340943046,Conesa,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943046,Conesa,,,,,localadmin
0340943047,Constantí,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943047,Constantí,,,,,localadmin
0340943048,Corbera d Ebre,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943048,Corbera d Ebre,,,,,localadmin
0340943049,Cornudella de Montsant,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943049,Cornudella de Montsant,,,,,localadmin
0340943050,Creixell,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943050,Creixell,,,,,localadmin
0340943051,Cunit,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943051,Cunit,,,,,localadmin
0340943052,Xerta,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943052,Xerta,,,,,localadmin
0340943053,Duesaigües,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943053,Duesaigües,,,,,localadmin
0340943054,"Espluga de Francolí, L ",,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943054,"Espluga de Francolí, L ",,,,,localadmin
0340943055,Falset,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943055,Falset,,,,,localadmin
0340943056,"Fatarella, La",,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943056,"Fatarella, La",,,,,localadmin
0340943057,"Febró, La",,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943057,"Febró, La",,,,,localadmin
0340943058,"Figuera, La",,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943058,"Figuera, La",,,,,localadmin
0340943059,Figuerola del Camp,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943059,Figuerola del Camp,,,,,localadmin
0340943060,Flix,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943060,Flix,,,,,localadmin
0340943061,Forés,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943061,Forés,,,,,localadmin
0340943062,Freginals,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943062,Freginals,,,,,localadmin
0340943063,"Galera, La",,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943063,"Galera, La",,,,,localadmin
0340943064,Gandesa,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943064,Gandesa,,,,,localadmin
0340943065,Garcia,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943065,Garcia,,,,,localadmin
0340943066,"Garidells, Els",,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943066,"Garidells, Els",,,,,localadmin
0340943067,Ginestar,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943067,Ginestar,,,,,localadmin
0340943068,Godall,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943068,Godall,,,,,localadmin
0340943069,Gratallops,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943069,Gratallops,,,,,localadmin
0340943070,"Guiamets, Els",,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943070,"Guiamets, Els",,,,,localadmin
0340943071,Horta de Sant Joan,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943071,Horta de Sant Joan,,,,,localadmin
0340943072,"Lloar, El",,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943072,"Lloar, El",,,,,localadmin
0340943073,Llorac,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943073,Llorac,,,,,localadmin
0340943074,Llorens del Penedés,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943074,Llorens del Penedés,,,,,localadmin
0340943075,Margalef,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943075,Margalef,,,,,localadmin
0340943076,Marsá,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943076,Marsá,,,,,localadmin
0340943077,Mas de Barberans,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943077,Mas de Barberans,,,,,localadmin
0340943078,Masdenverge,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943078,Masdenverge,,,,,localadmin
0340943079,Masllorens,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943079,Masllorens,,,,,localadmin
0340943080,"Masó, La",,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943080,"Masó, La",,,,,localadmin
0340943081,Maspujols,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943081,Maspujols,,,,,localadmin
0340943082,"Masroig, El",,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943082,"Masroig, El",,,,,localadmin
0340943083,"Milá, El",,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943083,"Milá, El",,,,,localadmin
0340943084,Miravet,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943084,Miravet,,,,,localadmin
0340943085,"Molar, El",,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943085,"Molar, El",,,,,localadmin
0340943086,Montblanc,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943086,Montblanc,,,,,localadmin
0340943088,Montbrió del Camp,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943088,Montbrió del Camp,,,,,localadmin
0340943089,Montferri,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943089,Montferri,,,,,localadmin
0340943090,"Montmell, El",,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943090,"Montmell, El",,,,,localadmin
0340943091,Mont-ral,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943091,Mont-ral,,,,,localadmin
0340943092,Mont-roig del Camp,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943092,Mont-roig del Camp,,,,,localadmin
0340943093,Móra d Ebre,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943093,Móra d Ebre,,,,,localadmin
0340943094,Móra la Nova,,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943094,Móra la Nova,,,,,localadmin
0340943095,"Morell, El",,41.08799,0.81731,".16071,40.52271,1.65131,41.58320",6308.66083,034,España,ES,03409,Cataluña,,0340943,Tarragona,,0340943095,"Morell, El",,,,,localadmin
